    #Energy        TDOS
    #TDOS obtained from EIGENVAL file
    -0.02167     1.68266
    -0.01667     1.58871
    -0.01167     1.49849
    -0.00667     1.41198
    -0.00167     1.32912
     0.00333     1.24986
     0.00833     1.17413
     0.01333     1.10187
     0.01833     1.03300
     0.02333     0.96745
     0.02833     0.90513
     0.03333     0.84595
     0.03833     0.78983
     0.04333     0.73667
     0.04833     0.68638
     0.05333     0.63887
     0.05833     0.59402
     0.06333     0.55175
     0.06833     0.51195
     0.07333     0.47453
     0.07833     0.43938
     0.08333     0.40641
     0.08833     0.37552
     0.09333     0.34662
     0.09833     0.31960
     0.10333     0.29438
     0.10833     0.27086
     0.11333     0.24896
     0.11833     0.22859
     0.12333     0.20966
     0.12833     0.19210
     0.13333     0.17582
     0.13833     0.16076
     0.14333     0.14683
     0.14833     0.13396
     0.15333     0.12210
     0.15833     0.11117
     0.16333     0.10111
     0.16833     0.09187
     0.17333     0.08339
     0.17833     0.07561
     0.18333     0.06850
     0.18833     0.06199
     0.19333     0.05605
     0.19833     0.05064
     0.20333     0.04571
     0.20833     0.04123
     0.21333     0.03717
     0.21833     0.03349
     0.22333     0.03016
     0.22833     0.02716
     0.23333     0.02446
     0.23833     0.02204
     0.24333     0.01988
     0.24833     0.01795
     0.25333     0.01624
     0.25833     0.01473
     0.26333     0.01341
     0.26833     0.01227
     0.27333     0.01130
     0.27833     0.01048
     0.28333     0.00980
     0.28833     0.00927
     0.29333     0.00887
     0.29833     0.00860
     0.30333     0.00845
     0.30833     0.00844
     0.31333     0.00855
     0.31833     0.00878
     0.32333     0.00915
     0.32833     0.00964
     0.33333     0.01028
     0.33833     0.01106
     0.34333     0.01199
     0.34833     0.01308
     0.35333     0.01434
     0.35833     0.01578
     0.36333     0.01742
     0.36833     0.01928
     0.37333     0.02136
     0.37833     0.02369
     0.38333     0.02629
     0.38833     0.02917
     0.39333     0.03237
     0.39833     0.03591
     0.40333     0.03982
     0.40833     0.04412
     0.41333     0.04886
     0.41833     0.05406
     0.42333     0.05976
     0.42833     0.06600
     0.43333     0.07282
     0.43833     0.08027
     0.44333     0.08839
     0.44833     0.09723
     0.45333     0.10685
     0.45833     0.11729
     0.46333     0.12862
     0.46833     0.14089
     0.47333     0.15417
     0.47833     0.16852
     0.48333     0.18401
     0.48833     0.20071
     0.49333     0.21869
     0.49833     0.23802
     0.50333     0.25879
     0.50833     0.28106
     0.51333     0.30492
     0.51833     0.33046
     0.52333     0.35775
     0.52833     0.38688
     0.53333     0.41794
     0.53833     0.45101
     0.54333     0.48618
     0.54833     0.52353
     0.55333     0.56316
     0.55833     0.60514
     0.56333     0.64957
     0.56833     0.69653
     0.57333     0.74609
     0.57833     0.79834
     0.58333     0.85336
     0.58833     0.91122
     0.59333     0.97198
     0.59833     1.03572
     0.60333     1.10249
     0.60833     1.17236
     0.61333     1.24537
     0.61833     1.32157
     0.62333     1.40099
     0.62833     1.48366
     0.63333     1.56962
     0.63833     1.65887
     0.64333     1.75142
     0.64833     1.84728
     0.65333     1.94642
     0.65833     2.04884
     0.66333     2.15450
     0.66833     2.26336
     0.67333     2.37538
     0.67833     2.49049
     0.68333     2.60863
     0.68833     2.72971
     0.69333     2.85364
     0.69833     2.98033
     0.70333     3.10966
     0.70833     3.24151
     0.71333     3.37575
     0.71833     3.51223
     0.72333     3.65082
     0.72833     3.79133
     0.73333     3.93362
     0.73833     4.07750
     0.74333     4.22278
     0.74833     4.36928
     0.75333     4.51679
     0.75833     4.66511
     0.76333     4.81404
     0.76833     4.96335
     0.77333     5.11282
     0.77833     5.26224
     0.78333     5.41138
     0.78833     5.56001
     0.79333     5.70790
     0.79833     5.85483
     0.80333     6.00057
     0.80833     6.14489
     0.81333     6.28757
     0.81833     6.42839
     0.82333     6.56712
     0.82833     6.70355
     0.83333     6.83747
     0.83833     6.96869
     0.84333     7.09699
     0.84833     7.22219
     0.85333     7.34411
     0.85833     7.46256
     0.86333     7.57739
     0.86833     7.68842
     0.87333     7.79551
     0.87833     7.89851
     0.88333     7.99730
     0.88833     8.09175
     0.89333     8.18175
     0.89833     8.26720
     0.90333     8.34801
     0.90833     8.42410
     0.91333     8.49539
     0.91833     8.56184
     0.92333     8.62340
     0.92833     8.68002
     0.93333     8.73169
     0.93833     8.77839
     0.94333     8.82013
     0.94833     8.85690
     0.95333     8.88874
     0.95833     8.91567
     0.96333     8.93773
     0.96833     8.95498
     0.97333     8.96748
     0.97833     8.97532
     0.98333     8.97856
     0.98833     8.97731
     0.99333     8.97168
     0.99833     8.96178
     1.00333     8.94773
     1.00833     8.92967
     1.01333     8.90775
     1.01833     8.88211
     1.02333     8.85291
     1.02833     8.82033
     1.03333     8.78454
     1.03833     8.74573
     1.04333     8.70408
     1.04833     8.65978
     1.05333     8.61305
     1.05833     8.56408
     1.06333     8.51309
     1.06833     8.46029
     1.07333     8.40589
     1.07833     8.35011
     1.08333     8.29317
     1.08833     8.23528
     1.09333     8.17667
     1.09833     8.11755
     1.10333     8.05814
     1.10833     7.99863
     1.11333     7.93924
     1.11833     7.88017
     1.12333     7.82160
     1.12833     7.76371
     1.13333     7.70670
     1.13833     7.65072
     1.14333     7.59592
     1.14833     7.54246
     1.15333     7.49046
     1.15833     7.44004
     1.16333     7.39132
     1.16833     7.34437
     1.17333     7.29929
     1.17833     7.25614
     1.18333     7.21495
     1.18833     7.17578
     1.19333     7.13862
     1.19833     7.10349
     1.20333     7.07037
     1.20833     7.03923
     1.21333     7.01003
     1.21833     6.98271
     1.22333     6.95720
     1.22833     6.93342
     1.23333     6.91126
     1.23833     6.89063
     1.24333     6.87140
     1.24833     6.85344
     1.25333     6.83663
     1.25833     6.82081
     1.26333     6.80585
     1.26833     6.79158
     1.27333     6.77786
     1.27833     6.76453
     1.28333     6.75144
     1.28833     6.73844
     1.29333     6.72537
     1.29833     6.71209
     1.30333     6.69847
     1.30833     6.68438
     1.31333     6.66970
     1.31833     6.65431
     1.32333     6.63813
     1.32833     6.62106
     1.33333     6.60305
     1.33833     6.58403
     1.34333     6.56397
     1.34833     6.54284
     1.35333     6.52065
     1.35833     6.49740
     1.36333     6.47313
     1.36833     6.44789
     1.37333     6.42176
     1.37833     6.39481
     1.38333     6.36715
     1.38833     6.33891
     1.39333     6.31023
     1.39833     6.28126
     1.40333     6.25219
     1.40833     6.22319
     1.41333     6.19446
     1.41833     6.16623
     1.42333     6.13871
     1.42833     6.11214
     1.43333     6.08677
     1.43833     6.06284
     1.44333     6.04060
     1.44833     6.02031
     1.45333     6.00224
     1.45833     5.98664
     1.46333     5.97377
     1.46833     5.96388
     1.47333     5.95723
     1.47833     5.95404
     1.48333     5.95455
     1.48833     5.95899
     1.49333     5.96756
     1.49833     5.98047
     1.50333     5.99788
     1.50833     6.01997
     1.51333     6.04688
     1.51833     6.07874
     1.52333     6.11565
     1.52833     6.15772
     1.53333     6.20500
     1.53833     6.25754
     1.54333     6.31537
     1.54833     6.37847
     1.55333     6.44683
     1.55833     6.52041
     1.56333     6.59914
     1.56833     6.68291
     1.57333     6.77163
     1.57833     6.86515
     1.58333     6.96332
     1.58833     7.06596
     1.59333     7.17288
     1.59833     7.28385
     1.60333     7.39866
     1.60833     7.51704
     1.61333     7.63873
     1.61833     7.76346
     1.62333     7.89093
     1.62833     8.02085
     1.63333     8.15289
     1.63833     8.28675
     1.64333     8.42210
     1.64833     8.55861
     1.65333     8.69594
     1.65833     8.83377
     1.66333     8.97174
     1.66833     9.10954
     1.67333     9.24683
     1.67833     9.38328
     1.68333     9.51857
     1.68833     9.65240
     1.69333     9.78445
     1.69833     9.91443
     1.70333    10.04206
     1.70833    10.16706
     1.71333    10.28918
     1.71833    10.40817
     1.72333    10.52380
     1.72833    10.63586
     1.73333    10.74414
     1.73833    10.84846
     1.74333    10.94865
     1.74833    11.04457
     1.75333    11.13608
     1.75833    11.22308
     1.76333    11.30545
     1.76833    11.38313
     1.77333    11.45604
     1.77833    11.52415
     1.78333    11.58742
     1.78833    11.64583
     1.79333    11.69940
     1.79833    11.74813
     1.80333    11.79206
     1.80833    11.83123
     1.81333    11.86570
     1.81833    11.89554
     1.82333    11.92083
     1.82833    11.94166
     1.83333    11.95813
     1.83833    11.97035
     1.84333    11.97844
     1.84833    11.98252
     1.85333    11.98273
     1.85833    11.97920
     1.86333    11.97207
     1.86833    11.96149
     1.87333    11.94759
     1.87833    11.93054
     1.88333    11.91047
     1.88833    11.88754
     1.89333    11.86190
     1.89833    11.83370
     1.90333    11.80307
     1.90833    11.77018
     1.91333    11.73515
     1.91833    11.69813
     1.92333    11.65924
     1.92833    11.61863
     1.93333    11.57641
     1.93833    11.53270
     1.94333    11.48761
     1.94833    11.44126
     1.95333    11.39374
     1.95833    11.34516
     1.96333    11.29558
     1.96833    11.24511
     1.97333    11.19381
     1.97833    11.14175
     1.98333    11.08899
     1.98833    11.03558
     1.99333    10.98156
     1.99833    10.92698
     2.00333    10.87186
     2.00833    10.81623
     2.01333    10.76009
     2.01833    10.70346
     2.02333    10.64635
     2.02833    10.58873
     2.03333    10.53060
     2.03833    10.47193
     2.04333    10.41271
     2.04833    10.35289
     2.05333    10.29243
     2.05833    10.23129
     2.06333    10.16942
     2.06833    10.10676
     2.07333    10.04325
     2.07833     9.97881
     2.08333     9.91339
     2.08833     9.84691
     2.09333     9.77929
     2.09833     9.71044
     2.10333     9.64029
     2.10833     9.56875
     2.11333     9.49575
     2.11833     9.42118
     2.12333     9.34497
     2.12833     9.26704
     2.13333     9.18729
     2.13833     9.10565
     2.14333     9.02205
     2.14833     8.93641
     2.15333     8.84865
     2.15833     8.75872
     2.16333     8.66654
     2.16833     8.57208
     2.17333     8.47529
     2.17833     8.37611
     2.18333     8.27453
     2.18833     8.17052
     2.19333     8.06406
     2.19833     7.95515
     2.20333     7.84380
     2.20833     7.73001
     2.21333     7.61381
     2.21833     7.49524
     2.22333     7.37435
     2.22833     7.25118
     2.23333     7.12581
     2.23833     6.99831
     2.24333     6.86876
     2.24833     6.73728
     2.25333     6.60395
     2.25833     6.46891
     2.26333     6.33228
     2.26833     6.19418
     2.27333     6.05477
     2.27833     5.91419
     2.28333     5.77261
     2.28833     5.63018
     2.29333     5.48708
     2.29833     5.34348
     2.30333     5.19956
     2.30833     5.05550
     2.31333     4.91149
     2.31833     4.76772
     2.32333     4.62436
     2.32833     4.48163
     2.33333     4.33969
     2.33833     4.19874
     2.34333     4.05897
     2.34833     3.92055
     2.35333     3.78367
     2.35833     3.64851
     2.36333     3.51523
     2.36833     3.38401
     2.37333     3.25500
     2.37833     3.12836
     2.38333     3.00424
     2.38833     2.88279
     2.39333     2.76414
     2.39833     2.64842
     2.40333     2.53576
     2.40833     2.42627
     2.41333     2.32006
     2.41833     2.21723
     2.42333     2.11788
     2.42833     2.02209
     2.43333     1.92996
     2.43833     1.84155
     2.44333     1.75693
     2.44833     1.67617
     2.45333     1.59933
     2.45833     1.52646
     2.46333     1.45761
     2.46833     1.39283
     2.47333     1.33216
     2.47833     1.27565
     2.48333     1.22332
     2.48833     1.17522
     2.49333     1.13138
     2.49833     1.09183
     2.50333     1.05660
     2.50833     1.02573
     2.51333     0.99926
     2.51833     0.97721
     2.52333     0.95962
     2.52833     0.94654
     2.53333     0.93798
     2.53833     0.93401
     2.54333     0.93466
     2.54833     0.93998
     2.55333     0.95002
     2.55833     0.96482
     2.56333     0.98445
     2.56833     1.00895
     2.57333     1.03839
     2.57833     1.07282
     2.58333     1.11232
     2.58833     1.15694
     2.59333     1.20675
     2.59833     1.26182
     2.60333     1.32222
     2.60833     1.38802
     2.61333     1.45927
     2.61833     1.53606
     2.62333     1.61844
     2.62833     1.70647
     2.63333     1.80023
     2.63833     1.89975
     2.64333     2.00509
     2.64833     2.11631
     2.65333     2.23343
     2.65833     2.35648
     2.66333     2.48551
     2.66833     2.62051
     2.67333     2.76150
     2.67833     2.90847
     2.68333     3.06140
     2.68833     3.22027
     2.69333     3.38505
     2.69833     3.55566
     2.70333     3.73206
     2.70833     3.91415
     2.71333     4.10184
     2.71833     4.29501
     2.72333     4.49354
     2.72833     4.69728
     2.73333     4.90606
     2.73833     5.11971
     2.74333     5.33802
     2.74833     5.56079
     2.75333     5.78776
     2.75833     6.01871
     2.76333     6.25335
     2.76833     6.49140
     2.77333     6.73256
     2.77833     6.97650
     2.78333     7.22290
     2.78833     7.47140
     2.79333     7.72164
     2.79833     7.97324
     2.80333     8.22580
     2.80833     8.47893
     2.81333     8.73221
     2.81833     8.98521
     2.82333     9.23750
     2.82833     9.48864
     2.83333     9.73819
     2.83833     9.98569
     2.84333    10.23068
     2.84833    10.47273
     2.85333    10.71136
     2.85833    10.94612
     2.86333    11.17657
     2.86833    11.40226
     2.87333    11.62274
     2.87833    11.83759
     2.88333    12.04638
     2.88833    12.24871
     2.89333    12.44417
     2.89833    12.63238
     2.90333    12.81298
     2.90833    12.98561
     2.91333    13.14996
     2.91833    13.30570
     2.92333    13.45255
     2.92833    13.59024
     2.93333    13.71855
     2.93833    13.83725
     2.94333    13.94615
     2.94833    14.04510
     2.95333    14.13396
     2.95833    14.21264
     2.96333    14.28106
     2.96833    14.33917
     2.97333    14.38698
     2.97833    14.42449
     2.98333    14.45176
     2.98833    14.46886
     2.99333    14.47592
     2.99833    14.47307
     3.00333    14.46049
     3.00833    14.43838
     3.01333    14.40697
     3.01833    14.36653
     3.02333    14.31733
     3.02833    14.25969
     3.03333    14.19395
     3.03833    14.12047
     3.04333    14.03963
     3.04833    13.95185
     3.05333    13.85753
     3.05833    13.75714
     3.06333    13.65111
     3.06833    13.53992
     3.07333    13.42405
     3.07833    13.30400
     3.08333    13.18026
     3.08833    13.05334
     3.09333    12.92375
     3.09833    12.79199
     3.10333    12.65859
     3.10833    12.52404
     3.11333    12.38885
     3.11833    12.25351
     3.12333    12.11852
     3.12833    11.98434
     3.13333    11.85143
     3.13833    11.72026
     3.14333    11.59124
     3.14833    11.46480
     3.15333    11.34132
     3.15833    11.22119
     3.16333    11.10475
     3.16833    10.99233
     3.17333    10.88423
     3.17833    10.78075
     3.18333    10.68211
     3.18833    10.58856
     3.19333    10.50030
     3.19833    10.41748
     3.20333    10.34025
     3.20833    10.26874
     3.21333    10.20302
     3.21833    10.14317
     3.22333    10.08920
     3.22833    10.04113
     3.23333     9.99894
     3.23833     9.96259
     3.24333     9.93200
     3.24833     9.90709
     3.25333     9.88774
     3.25833     9.87383
     3.26333     9.86519
     3.26833     9.86165
     3.27333     9.86304
     3.27833     9.86914
     3.28333     9.87974
     3.28833     9.89462
     3.29333     9.91353
     3.29833     9.93622
     3.30333     9.96245
     3.30833     9.99195
     3.31333    10.02447
     3.31833    10.05973
     3.32333    10.09746
     3.32833    10.13741
     3.33333    10.17931
     3.33833    10.22290
     3.34333    10.26792
     3.34833    10.31413
     3.35333    10.36127
     3.35833    10.40913
     3.36333    10.45747
     3.36833    10.50608
     3.37333    10.55476
     3.37833    10.60330
     3.38333    10.65155
     3.38833    10.69931
     3.39333    10.74645
     3.39833    10.79282
     3.40333    10.83829
     3.40833    10.88274
     3.41333    10.92609
     3.41833    10.96823
     3.42333    11.00910
     3.42833    11.04863
     3.43333    11.08678
     3.43833    11.12351
     3.44333    11.15879
     3.44833    11.19261
     3.45333    11.22497
     3.45833    11.25587
     3.46333    11.28534
     3.46833    11.31338
     3.47333    11.34003
     3.47833    11.36534
     3.48333    11.38934
     3.48833    11.41207
     3.49333    11.43360
     3.49833    11.45398
     3.50333    11.47325
     3.50833    11.49148
     3.51333    11.50873
     3.51833    11.52504
     3.52333    11.54048
     3.52833    11.55510
     3.53333    11.56893
     3.53833    11.58203
     3.54333    11.59444
     3.54833    11.60618
     3.55333    11.61729
     3.55833    11.62778
     3.56333    11.63766
     3.56833    11.64694
     3.57333    11.65561
     3.57833    11.66366
     3.58333    11.67106
     3.58833    11.67779
     3.59333    11.68380
     3.59833    11.68904
     3.60333    11.69345
     3.60833    11.69695
     3.61333    11.69948
     3.61833    11.70094
     3.62333    11.70124
     3.62833    11.70026
     3.63333    11.69790
     3.63833    11.69403
     3.64333    11.68852
     3.64833    11.68125
     3.65333    11.67208
     3.65833    11.66084
     3.66333    11.64741
     3.66833    11.63162
     3.67333    11.61333
     3.67833    11.59237
     3.68333    11.56858
     3.68833    11.54182
     3.69333    11.51192
     3.69833    11.47874
     3.70333    11.44212
     3.70833    11.40191
     3.71333    11.35797
     3.71833    11.31018
     3.72333    11.25839
     3.72833    11.20249
     3.73333    11.14237
     3.73833    11.07792
     3.74333    11.00905
     3.74833    10.93568
     3.75333    10.85774
     3.75833    10.77517
     3.76333    10.68792
     3.76833    10.59596
     3.77333    10.49928
     3.77833    10.39787
     3.78333    10.29174
     3.78833    10.18091
     3.79333    10.06542
     3.79833     9.94533
     3.80333     9.82071
     3.80833     9.69164
     3.81333     9.55822
     3.81833     9.42056
     3.82333     9.27878
     3.82833     9.13303
     3.83333     8.98347
     3.83833     8.83025
     3.84333     8.67355
     3.84833     8.51357
     3.85333     8.35050
     3.85833     8.18456
     3.86333     8.01595
     3.86833     7.84492
     3.87333     7.67169
     3.87833     7.49651
     3.88333     7.31961
     3.88833     7.14126
     3.89333     6.96171
     3.89833     6.78120
     3.90333     6.60001
     3.90833     6.41839
     3.91333     6.23660
     3.91833     6.05489
     3.92333     5.87352
     3.92833     5.69274
     3.93333     5.51280
     3.93833     5.33393
     3.94333     5.15638
     3.94833     4.98036
     3.95333     4.80611
     3.95833     4.63383
     3.96333     4.46373
     3.96833     4.29601
     3.97333     4.13084
     3.97833     3.96839
     3.98333     3.80884
     3.98833     3.65234
     3.99333     3.49902
     3.99833     3.34900
     4.00333     3.20242
     4.00833     3.05937
     4.01333     2.91994
     4.01833     2.78422
     4.02333     2.65227
     4.02833     2.52415
     4.03333     2.39991
     4.03833     2.27957
     4.04333     2.16317
     4.04833     2.05070
     4.05333     1.94218
     4.05833     1.83760
     4.06333     1.73693
     4.06833     1.64015
     4.07333     1.54723
     4.07833     1.45812
     4.08333     1.37276
     4.08833     1.29111
     4.09333     1.21309
     4.09833     1.13864
     4.10333     1.06768
     4.10833     1.00012
     4.11333     0.93589
     4.11833     0.87489
     4.12333     0.81702
     4.12833     0.76221
     4.13333     0.71034
     4.13833     0.66132
     4.14333     0.61504
     4.14833     0.57142
     4.15333     0.53034
     4.15833     0.49170
     4.16333     0.45540
     4.16833     0.42134
