    #Energy        TDOS
    #TDOS obtained from EIGENVAL file
    -0.37324     0.68484
    -0.36824     0.66990
    -0.36324     0.65887
    -0.35824     0.65168
    -0.35324     0.64829
    -0.34824     0.64864
    -0.34324     0.65269
    -0.33824     0.66041
    -0.33324     0.67175
    -0.32824     0.68668
    -0.32324     0.70516
    -0.31824     0.72718
    -0.31324     0.75270
    -0.30824     0.78170
    -0.30324     0.81415
    -0.29824     0.85004
    -0.29324     0.88935
    -0.28824     0.93204
    -0.28324     0.97809
    -0.27824     1.02748
    -0.27324     1.08019
    -0.26824     1.13617
    -0.26324     1.19540
    -0.25824     1.25783
    -0.25324     1.32342
    -0.24824     1.39212
    -0.24324     1.46387
    -0.23824     1.53861
    -0.23324     1.61626
    -0.22824     1.69675
    -0.22324     1.77998
    -0.21824     1.86587
    -0.21324     1.95429
    -0.20824     2.04514
    -0.20324     2.13829
    -0.19824     2.23360
    -0.19324     2.33091
    -0.18824     2.43008
    -0.18324     2.53094
    -0.17824     2.63329
    -0.17324     2.73696
    -0.16824     2.84175
    -0.16324     2.94743
    -0.15824     3.05380
    -0.15324     3.16062
    -0.14824     3.26766
    -0.14324     3.37467
    -0.13824     3.48141
    -0.13324     3.58760
    -0.12824     3.69300
    -0.12324     3.79733
    -0.11824     3.90032
    -0.11324     4.00171
    -0.10824     4.10120
    -0.10324     4.19854
    -0.09824     4.29345
    -0.09324     4.38565
    -0.08824     4.47488
    -0.08324     4.56088
    -0.07824     4.64338
    -0.07324     4.72215
    -0.06824     4.79694
    -0.06324     4.86751
    -0.05824     4.93365
    -0.05324     4.99516
    -0.04824     5.05182
    -0.04324     5.10347
    -0.03824     5.14994
    -0.03324     5.19108
    -0.02824     5.22676
    -0.02324     5.25685
    -0.01824     5.28127
    -0.01324     5.29993
    -0.00824     5.31278
    -0.00324     5.31978
     0.00176     5.32090
     0.00676     5.31616
     0.01176     5.30557
     0.01676     5.28917
     0.02176     5.26702
     0.02676     5.23920
     0.03176     5.20583
     0.03676     5.16700
     0.04176     5.12287
     0.04676     5.07358
     0.05176     5.01932
     0.05676     4.96026
     0.06176     4.89662
     0.06676     4.82861
     0.07176     4.75646
     0.07676     4.68042
     0.08176     4.60075
     0.08676     4.51771
     0.09176     4.43157
     0.09676     4.34262
     0.10176     4.25116
     0.10676     4.15747
     0.11176     4.06186
     0.11676     3.96464
     0.12176     3.86611
     0.12676     3.76658
     0.13176     3.66635
     0.13676     3.56575
     0.14176     3.46508
     0.14676     3.36464
     0.15176     3.26474
     0.15676     3.16567
     0.16176     3.06773
     0.16676     2.97122
     0.17176     2.87641
     0.17676     2.78358
     0.18176     2.69300
     0.18676     2.60495
     0.19176     2.51968
     0.19676     2.43744
     0.20176     2.35847
     0.20676     2.28301
     0.21176     2.21129
     0.21676     2.14353
     0.22176     2.07994
     0.22676     2.02073
     0.23176     1.96610
     0.23676     1.91623
     0.24176     1.87131
     0.24676     1.83152
     0.25176     1.79702
     0.25676     1.76798
     0.26176     1.74454
     0.26676     1.72686
     0.27176     1.71507
     0.27676     1.70931
     0.28176     1.70969
     0.28676     1.71634
     0.29176     1.72937
     0.29676     1.74888
     0.30176     1.77495
     0.30676     1.80768
     0.31176     1.84714
     0.31676     1.89339
     0.32176     1.94650
     0.32676     2.00651
     0.33176     2.07346
     0.33676     2.14737
     0.34176     2.22825
     0.34676     2.31610
     0.35176     2.41090
     0.35676     2.51264
     0.36176     2.62126
     0.36676     2.73671
     0.37176     2.85890
     0.37676     2.98775
     0.38176     3.12315
     0.38676     3.26495
     0.39176     3.41303
     0.39676     3.56720
     0.40176     3.72727
     0.40676     3.89304
     0.41176     4.06427
     0.41676     4.24071
     0.42176     4.42207
     0.42676     4.60807
     0.43176     4.79839
     0.43676     4.99267
     0.44176     5.19056
     0.44676     5.39167
     0.45176     5.59559
     0.45676     5.80190
     0.46176     6.01016
     0.46676     6.21990
     0.47176     6.43064
     0.47676     6.64188
     0.48176     6.85312
     0.48676     7.06383
     0.49176     7.27348
     0.49676     7.48152
     0.50176     7.68740
     0.50676     7.89056
     0.51176     8.09045
     0.51676     8.28651
     0.52176     8.47817
     0.52676     8.66488
     0.53176     8.84610
     0.53676     9.02127
     0.54176     9.18987
     0.54676     9.35139
     0.55176     9.50532
     0.55676     9.65118
     0.56176     9.78851
     0.56676     9.91688
     0.57176    10.03586
     0.57676    10.14508
     0.58176    10.24418
     0.58676    10.33283
     0.59176    10.41075
     0.59676    10.47766
     0.60176    10.53336
     0.60676    10.57765
     0.61176    10.61040
     0.61676    10.63148
     0.62176    10.64084
     0.62676    10.63845
     0.63176    10.62431
     0.63676    10.59849
     0.64176    10.56106
     0.64676    10.51216
     0.65176    10.45196
     0.65676    10.38067
     0.66176    10.29854
     0.66676    10.20583
     0.67176    10.10287
     0.67676     9.98999
     0.68176     9.86758
     0.68676     9.73605
     0.69176     9.59582
     0.69676     9.44735
     0.70176     9.29113
     0.70676     9.12764
     0.71176     8.95741
     0.71676     8.78098
     0.72176     8.59889
     0.72676     8.41169
     0.73176     8.21995
     0.73676     8.02424
     0.74176     7.82514
     0.74676     7.62322
     0.75176     7.41905
     0.75676     7.21321
     0.76176     7.00626
     0.76676     6.79876
     0.77176     6.59125
     0.77676     6.38428
     0.78176     6.17836
     0.78676     5.97401
     0.79176     5.77172
     0.79676     5.57197
     0.80176     5.37521
     0.80676     5.18189
     0.81176     4.99242
     0.81676     4.80721
     0.82176     4.62664
     0.82676     4.45105
     0.83176     4.28079
     0.83676     4.11618
     0.84176     3.95749
     0.84676     3.80500
     0.85176     3.65896
     0.85676     3.51960
     0.86176     3.38712
     0.86676     3.26170
     0.87176     3.14351
     0.87676     3.03269
     0.88176     2.92938
     0.88676     2.83367
     0.89176     2.74565
     0.89676     2.66540
     0.90176     2.59298
     0.90676     2.52842
     0.91176     2.47174
     0.91676     2.42297
     0.92176     2.38209
     0.92676     2.34909
     0.93176     2.32393
     0.93676     2.30659
     0.94176     2.29701
     0.94676     2.29512
     0.95176     2.30085
     0.95676     2.31413
     0.96176     2.33485
     0.96676     2.36292
     0.97176     2.39824
     0.97676     2.44068
     0.98176     2.49013
     0.98676     2.54644
     0.99176     2.60949
     0.99676     2.67913
     1.00176     2.75521
     1.00676     2.83756
     1.01176     2.92604
     1.01676     3.02047
     1.02176     3.12068
     1.02676     3.22649
     1.03176     3.33771
     1.03676     3.45417
     1.04176     3.57566
     1.04676     3.70200
     1.05176     3.83298
     1.05676     3.96841
     1.06176     4.10808
     1.06676     4.25178
     1.07176     4.39930
     1.07676     4.55044
     1.08176     4.70499
     1.08676     4.86273
     1.09176     5.02346
     1.09676     5.18697
     1.10176     5.35303
     1.10676     5.52146
     1.11176     5.69205
     1.11676     5.86458
     1.12176     6.03888
     1.12676     6.21473
     1.13176     6.39195
     1.13676     6.57036
     1.14176     6.74977
     1.14676     6.93001
     1.15176     7.11091
     1.15676     7.29231
     1.16176     7.47406
     1.16676     7.65601
     1.17176     7.83801
     1.17676     8.01994
     1.18176     8.20166
     1.18676     8.38307
     1.19176     8.56404
     1.19676     8.74448
     1.20176     8.92429
     1.20676     9.10338
     1.21176     9.28167
     1.21676     9.45907
     1.22176     9.63553
     1.22676     9.81097
     1.23176     9.98533
     1.23676    10.15855
     1.24176    10.33059
     1.24676    10.50138
     1.25176    10.67087
     1.25676    10.83903
     1.26176    11.00579
     1.26676    11.17111
     1.27176    11.33493
     1.27676    11.49720
     1.28176    11.65787
     1.28676    11.81686
     1.29176    11.97411
     1.29676    12.12955
     1.30176    12.28309
     1.30676    12.43464
     1.31176    12.58411
     1.31676    12.73140
     1.32176    12.87638
     1.32676    13.01892
     1.33176    13.15890
     1.33676    13.29617
     1.34176    13.43057
     1.34676    13.56192
     1.35176    13.69006
     1.35676    13.81478
     1.36176    13.93589
     1.36676    14.05318
     1.37176    14.16643
     1.37676    14.27541
     1.38176    14.37987
     1.38676    14.47957
     1.39176    14.57426
     1.39676    14.66368
     1.40176    14.74757
     1.40676    14.82566
     1.41176    14.89767
     1.41676    14.96334
     1.42176    15.02240
     1.42676    15.07459
     1.43176    15.11963
     1.43676    15.15727
     1.44176    15.18726
     1.44676    15.20935
     1.45176    15.22331
     1.45676    15.22892
     1.46176    15.22596
     1.46676    15.21425
     1.47176    15.19361
     1.47676    15.16388
     1.48176    15.12491
     1.48676    15.07658
     1.49176    15.01881
     1.49676    14.95150
     1.50176    14.87461
     1.50676    14.78811
     1.51176    14.69200
     1.51676    14.58630
     1.52176    14.47107
     1.52676    14.34637
     1.53176    14.21233
     1.53676    14.06905
     1.54176    13.91672
     1.54676    13.75551
     1.55176    13.58563
     1.55676    13.40732
     1.56176    13.22085
     1.56676    13.02650
     1.57176    12.82459
     1.57676    12.61545
     1.58176    12.39943
     1.58676    12.17691
     1.59176    11.94827
     1.59676    11.71394
     1.60176    11.47433
     1.60676    11.22988
     1.61176    10.98105
     1.61676    10.72828
     1.62176    10.47205
     1.62676    10.21283
     1.63176     9.95110
     1.63676     9.68733
     1.64176     9.42202
     1.64676     9.15564
     1.65176     8.88866
     1.65676     8.62155
     1.66176     8.35479
     1.66676     8.08882
     1.67176     7.82410
     1.67676     7.56106
     1.68176     7.30012
     1.68676     7.04170
     1.69176     6.78618
     1.69676     6.53396
     1.70176     6.28538
     1.70676     6.04079
     1.71176     5.80053
     1.71676     5.56490
     1.72176     5.33418
     1.72676     5.10865
     1.73176     4.88855
     1.73676     4.67412
     1.74176     4.46557
     1.74676     4.26308
     1.75176     4.06684
     1.75676     3.87698
     1.76176     3.69365
     1.76676     3.51697
     1.77176     3.34703
     1.77676     3.18391
     1.78176     3.02769
     1.78676     2.87842
     1.79176     2.73614
     1.79676     2.60086
     1.80176     2.47261
     1.80676     2.35139
     1.81176     2.23718
     1.81676     2.12998
     1.82176     2.02975
     1.82676     1.93645
     1.83176     1.85006
     1.83676     1.77052
     1.84176     1.69778
     1.84676     1.63178
     1.85176     1.57247
     1.85676     1.51977
     1.86176     1.47363
     1.86676     1.43398
     1.87176     1.40075
     1.87676     1.37387
     1.88176     1.35327
     1.88676     1.33888
     1.89176     1.33064
     1.89676     1.32847
     1.90176     1.33230
     1.90676     1.34207
     1.91176     1.35770
     1.91676     1.37913
     1.92176     1.40630
     1.92676     1.43912
     1.93176     1.47755
     1.93676     1.52149
     1.94176     1.57090
     1.94676     1.62569
     1.95176     1.68579
     1.95676     1.75112
     1.96176     1.82162
     1.96676     1.89720
     1.97176     1.97777
     1.97676     2.06325
     1.98176     2.15354
     1.98676     2.24855
     1.99176     2.34817
     1.99676     2.45229
     2.00176     2.56081
     2.00676     2.67359
     2.01176     2.79052
     2.01676     2.91145
     2.02176     3.03624
     2.02676     3.16475
     2.03176     3.29681
     2.03676     3.43226
     2.04176     3.57092
     2.04676     3.71261
     2.05176     3.85715
     2.05676     4.00433
     2.06176     4.15395
     2.06676     4.30579
     2.07176     4.45965
     2.07676     4.61529
     2.08176     4.77248
     2.08676     4.93098
     2.09176     5.09055
     2.09676     5.25094
     2.10176     5.41190
     2.10676     5.57318
     2.11176     5.73451
     2.11676     5.89565
     2.12176     6.05632
     2.12676     6.21626
     2.13176     6.37522
     2.13676     6.53294
     2.14176     6.68916
     2.14676     6.84362
     2.15176     6.99608
     2.15676     7.14628
     2.16176     7.29400
     2.16676     7.43900
     2.17176     7.58104
     2.17676     7.71992
     2.18176     7.85543
     2.18676     7.98736
     2.19176     8.11553
     2.19676     8.23976
     2.20176     8.35989
     2.20676     8.47576
     2.21176     8.58724
     2.21676     8.69419
     2.22176     8.79651
     2.22676     8.89410
     2.23176     8.98688
     2.23676     9.07478
     2.24176     9.15775
     2.24676     9.23576
     2.25176     9.30879
     2.25676     9.37683
     2.26176     9.43990
     2.26676     9.49804
     2.27176     9.55128
     2.27676     9.59969
     2.28176     9.64336
     2.28676     9.68237
     2.29176     9.71684
     2.29676     9.74689
     2.30176     9.77266
     2.30676     9.79432
     2.31176     9.81202
     2.31676     9.82595
     2.32176     9.83630
     2.32676     9.84327
     2.33176     9.84710
     2.33676     9.84799
     2.34176     9.84619
     2.34676     9.84194
     2.35176     9.83549
     2.35676     9.82710
     2.36176     9.81703
     2.36676     9.80555
     2.37176     9.79291
     2.37676     9.77940
     2.38176     9.76529
     2.38676     9.75084
     2.39176     9.73631
     2.39676     9.72198
     2.40176     9.70810
     2.40676     9.69492
     2.41176     9.68269
     2.41676     9.67165
     2.42176     9.66201
     2.42676     9.65401
     2.43176     9.64783
     2.43676     9.64367
     2.44176     9.64171
     2.44676     9.64211
     2.45176     9.64501
     2.45676     9.65055
     2.46176     9.65883
     2.46676     9.66994
     2.47176     9.68397
     2.47676     9.70096
     2.48176     9.72096
     2.48676     9.74398
     2.49176     9.77002
     2.49676     9.79906
     2.50176     9.83105
     2.50676     9.86593
     2.51176     9.90363
     2.51676     9.94406
     2.52176     9.98709
     2.52676    10.03259
     2.53176    10.08043
     2.53676    10.13043
     2.54176    10.18244
     2.54676    10.23625
     2.55176    10.29168
     2.55676    10.34851
     2.56176    10.40654
     2.56676    10.46553
     2.57176    10.52528
     2.57676    10.58553
     2.58176    10.64608
     2.58676    10.70667
     2.59176    10.76710
     2.59676    10.82712
     2.60176    10.88651
     2.60676    10.94508
     2.61176    11.00260
     2.61676    11.05888
     2.62176    11.11374
     2.62676    11.16702
     2.63176    11.21854
     2.63676    11.26817
     2.64176    11.31578
     2.64676    11.36128
     2.65176    11.40456
     2.65676    11.44557
     2.66176    11.48424
     2.66676    11.52057
     2.67176    11.55453
     2.67676    11.58615
     2.68176    11.61545
     2.68676    11.64251
     2.69176    11.66739
     2.69676    11.69021
     2.70176    11.71107
     2.70676    11.73012
     2.71176    11.74753
     2.71676    11.76346
     2.72176    11.77811
     2.72676    11.79170
     2.73176    11.80446
     2.73676    11.81661
     2.74176    11.82841
     2.74676    11.84013
     2.75176    11.85203
     2.75676    11.86439
     2.76176    11.87749
     2.76676    11.89162
     2.77176    11.90706
     2.77676    11.92410
     2.78176    11.94303
     2.78676    11.96412
     2.79176    11.98764
     2.79676    12.01387
     2.80176    12.04305
     2.80676    12.07543
     2.81176    12.11124
     2.81676    12.15069
     2.82176    12.19399
     2.82676    12.24130
     2.83176    12.29280
     2.83676    12.34862
     2.84176    12.40887
     2.84676    12.47366
     2.85176    12.54304
     2.85676    12.61708
     2.86176    12.69578
     2.86676    12.77914
     2.87176    12.86712
     2.87676    12.95968
     2.88176    13.05672
     2.88676    13.15812
     2.89176    13.26376
     2.89676    13.37346
     2.90176    13.48704
     2.90676    13.60427
     2.91176    13.72493
     2.91676    13.84874
     2.92176    13.97541
     2.92676    14.10465
     2.93176    14.23613
     2.93676    14.36949
     2.94176    14.50439
     2.94676    14.64043
     2.95176    14.77722
     2.95676    14.91437
     2.96176    15.05144
     2.96676    15.18803
     2.97176    15.32369
     2.97676    15.45798
     2.98176    15.59047
     2.98676    15.72070
     2.99176    15.84825
     2.99676    15.97265
     3.00176    16.09347
     3.00676    16.21029
     3.01176    16.32267
     3.01676    16.43018
     3.02176    16.53244
     3.02676    16.62903
     3.03176    16.71958
     3.03676    16.80372
     3.04176    16.88109
     3.04676    16.95136
     3.05176    17.01421
     3.05676    17.06934
     3.06176    17.11648
     3.06676    17.15538
     3.07176    17.18579
     3.07676    17.20750
     3.08176    17.22033
     3.08676    17.22411
     3.09176    17.21870
     3.09676    17.20398
     3.10176    17.17986
     3.10676    17.14627
     3.11176    17.10316
     3.11676    17.05051
     3.12176    16.98832
     3.12676    16.91662
     3.13176    16.83545
     3.13676    16.74489
     3.14176    16.64502
     3.14676    16.53596
     3.15176    16.41784
     3.15676    16.29082
     3.16176    16.15506
     3.16676    16.01075
     3.17176    15.85809
     3.17676    15.69732
     3.18176    15.52866
     3.18676    15.35237
     3.19176    15.16871
     3.19676    14.97795
     3.20176    14.78039
     3.20676    14.57632
     3.21176    14.36605
     3.21676    14.14989
     3.22176    13.92818
     3.22676    13.70122
     3.23176    13.46937
     3.23676    13.23296
     3.24176    12.99232
     3.24676    12.74782
     3.25176    12.49979
     3.25676    12.24858
     3.26176    11.99454
     3.26676    11.73802
     3.27176    11.47937
     3.27676    11.21893
     3.28176    10.95703
     3.28676    10.69403
     3.29176    10.43026
     3.29676    10.16603
     3.30176     9.90169
     3.30676     9.63754
     3.31176     9.37391
     3.31676     9.11108
     3.32176     8.84937
     3.32676     8.58906
     3.33176     8.33043
     3.33676     8.07376
     3.34176     7.81930
     3.34676     7.56731
     3.35176     7.31804
     3.35676     7.07172
     3.36176     6.82856
     3.36676     6.58879
     3.37176     6.35259
     3.37676     6.12017
     3.38176     5.89169
     3.38676     5.66732
     3.39176     5.44722
     3.39676     5.23153
     3.40176     5.02037
     3.40676     4.81387
     3.41176     4.61212
     3.41676     4.41523
     3.42176     4.22328
     3.42676     4.03632
     3.43176     3.85443
     3.43676     3.67765
     3.44176     3.50601
     3.44676     3.33953
     3.45176     3.17823
     3.45676     3.02212
     3.46176     2.87117
     3.46676     2.72538
     3.47176     2.58471
     3.47676     2.44914
     3.48176     2.31860
     3.48676     2.19306
     3.49176     2.07244
     3.49676     1.95668
     3.50176     1.84569
     3.50676     1.73941
     3.51176     1.63773
     3.51676     1.54056
     3.52176     1.44781
     3.52676     1.35937
     3.53176     1.27512
     3.53676     1.19496
     3.54176     1.11878
     3.54676     1.04645
     3.55176     0.97786
     3.55676     0.91288
     3.56176     0.85139
     3.56676     0.79328
     3.57176     0.73840
     3.57676     0.68665
     3.58176     0.63790
     3.58676     0.59202
     3.59176     0.54890
     3.59676     0.50841
     3.60176     0.47043
     3.60676     0.43486
     3.61176     0.40157
     3.61676     0.37046
     3.62176     0.34141
     3.62676     0.31432
     3.63176     0.28908
     3.63676     0.26560
     3.64176     0.24378
     3.64676     0.22352
     3.65176     0.20473
     3.65676     0.18733
     3.66176     0.17123
     3.66676     0.15635
     3.67176     0.14262
     3.67676     0.12995
     3.68176     0.11829
     3.68676     0.10756
     3.69176     0.09771
     3.69676     0.08866
     3.70176     0.08036
     3.70676     0.07277
     3.71176     0.06582
     3.71676     0.05948
     3.72176     0.05368
     3.72676     0.04840
     3.73176     0.04360
     3.73676     0.03923
     3.74176     0.03526
     3.74676     0.03165
     3.75176     0.02839
     3.75676     0.02544
     3.76176     0.02276
     3.76676     0.02035
     3.77176     0.01817
     3.77676     0.01621
     3.78176     0.01445
     3.78676     0.01286
     3.79176     0.01143
     3.79676     0.01016
     3.80176     0.00901
     3.80676     0.00799
     3.81176     0.00707
     3.81676     0.00625
