    #Energy        TDOS
    #TDOS obtained from EIGENVAL file
     0.05199     0.73400
     0.05699     0.68568
     0.06199     0.63986
     0.06699     0.59646
     0.07199     0.55541
     0.07699     0.51663
     0.08199     0.48004
     0.08699     0.44556
     0.09199     0.41311
     0.09699     0.38261
     0.10199     0.35398
     0.10699     0.32714
     0.11199     0.30200
     0.11699     0.27850
     0.12199     0.25654
     0.12699     0.23606
     0.13199     0.21697
     0.13699     0.19922
     0.14199     0.18271
     0.14699     0.16739
     0.15199     0.15319
     0.15699     0.14004
     0.16199     0.12787
     0.16699     0.11664
     0.17199     0.10628
     0.17699     0.09673
     0.18199     0.08794
     0.18699     0.07987
     0.19199     0.07245
     0.19699     0.06565
     0.20199     0.05943
     0.20699     0.05373
     0.21199     0.04853
     0.21699     0.04379
     0.22199     0.03946
     0.22699     0.03553
     0.23199     0.03195
     0.23699     0.02870
     0.24199     0.02576
     0.24699     0.02309
     0.25199     0.02068
     0.25699     0.01850
     0.26199     0.01653
     0.26699     0.01476
     0.27199     0.01317
     0.27699     0.01174
     0.28199     0.01046
     0.28699     0.00932
     0.29199     0.00830
     0.29699     0.00738
     0.30199     0.00657
     0.30699     0.00586
     0.31199     0.00522
     0.31699     0.00467
     0.32199     0.00418
     0.32699     0.00376
     0.33199     0.00340
     0.33699     0.00310
     0.34199     0.00284
     0.34699     0.00264
     0.35199     0.00248
     0.35699     0.00236
     0.36199     0.00229
     0.36699     0.00225
     0.37199     0.00226
     0.37699     0.00231
     0.38199     0.00241
     0.38699     0.00255
     0.39199     0.00273
     0.39699     0.00297
     0.40199     0.00325
     0.40699     0.00360
     0.41199     0.00400
     0.41699     0.00448
     0.42199     0.00503
     0.42699     0.00566
     0.43199     0.00638
     0.43699     0.00720
     0.44199     0.00813
     0.44699     0.00918
     0.45199     0.01037
     0.45699     0.01171
     0.46199     0.01321
     0.46699     0.01490
     0.47199     0.01679
     0.47699     0.01890
     0.48199     0.02125
     0.48699     0.02388
     0.49199     0.02680
     0.49699     0.03006
     0.50199     0.03367
     0.50699     0.03767
     0.51199     0.04211
     0.51699     0.04701
     0.52199     0.05243
     0.52699     0.05842
     0.53199     0.06501
     0.53699     0.07227
     0.54199     0.08025
     0.54699     0.08901
     0.55199     0.09862
     0.55699     0.10914
     0.56199     0.12066
     0.56699     0.13324
     0.57199     0.14697
     0.57699     0.16194
     0.58199     0.17823
     0.58699     0.19595
     0.59199     0.21518
     0.59699     0.23605
     0.60199     0.25864
     0.60699     0.28309
     0.61199     0.30950
     0.61699     0.33801
     0.62199     0.36872
     0.62699     0.40178
     0.63199     0.43732
     0.63699     0.47548
     0.64199     0.51639
     0.64699     0.56020
     0.65199     0.60705
     0.65699     0.65709
     0.66199     0.71046
     0.66699     0.76731
     0.67199     0.82780
     0.67699     0.89206
     0.68199     0.96025
     0.68699     1.03250
     0.69199     1.10895
     0.69699     1.18974
     0.70199     1.27500
     0.70699     1.36485
     0.71199     1.45942
     0.71699     1.55881
     0.72199     1.66311
     0.72699     1.77243
     0.73199     1.88684
     0.73699     2.00640
     0.74199     2.13118
     0.74699     2.26120
     0.75199     2.39649
     0.75699     2.53706
     0.76199     2.68290
     0.76699     2.83397
     0.77199     2.99023
     0.77699     3.15162
     0.78199     3.31803
     0.78699     3.48935
     0.79199     3.66545
     0.79699     3.84618
     0.80199     4.03135
     0.80699     4.22075
     0.81199     4.41416
     0.81699     4.61132
     0.82199     4.81196
     0.82699     5.01577
     0.83199     5.22244
     0.83699     5.43161
     0.84199     5.64292
     0.84699     5.85597
     0.85199     6.07037
     0.85699     6.28567
     0.86199     6.50143
     0.86699     6.71720
     0.87199     6.93248
     0.87699     7.14680
     0.88199     7.35965
     0.88699     7.57051
     0.89199     7.77889
     0.89699     7.98425
     0.90199     8.18606
     0.90699     8.38382
     0.91199     8.57700
     0.91699     8.76508
     0.92199     8.94755
     0.92699     9.12394
     0.93199     9.29374
     0.93699     9.45650
     0.94199     9.61177
     0.94699     9.75913
     0.95199     9.89817
     0.95699    10.02851
     0.96199    10.14982
     0.96699    10.26177
     0.97199    10.36408
     0.97699    10.45650
     0.98199    10.53883
     0.98699    10.61089
     0.99199    10.67254
     0.99699    10.72369
     1.00199    10.76430
     1.00699    10.79435
     1.01199    10.81388
     1.01699    10.82296
     1.02199    10.82173
     1.02699    10.81033
     1.03199    10.78900
     1.03699    10.75796
     1.04199    10.71752
     1.04699    10.66801
     1.05199    10.60980
     1.05699    10.54330
     1.06199    10.46895
     1.06699    10.38723
     1.07199    10.29866
     1.07699    10.20377
     1.08199    10.10312
     1.08699     9.99731
     1.09199     9.88695
     1.09699     9.77266
     1.10199     9.65509
     1.10699     9.53490
     1.11199     9.41274
     1.11699     9.28930
     1.12199     9.16524
     1.12699     9.04123
     1.13199     8.91794
     1.13699     8.79604
     1.14199     8.67617
     1.14699     8.55897
     1.15199     8.44505
     1.15699     8.33502
     1.16199     8.22945
     1.16699     8.12889
     1.17199     8.03387
     1.17699     7.94488
     1.18199     7.86238
     1.18699     7.78679
     1.19199     7.71850
     1.19699     7.65787
     1.20199     7.60520
     1.20699     7.56076
     1.21199     7.52477
     1.21699     7.49743
     1.22199     7.47886
     1.22699     7.46916
     1.23199     7.46838
     1.23699     7.47653
     1.24199     7.49355
     1.24699     7.51938
     1.25199     7.55387
     1.25699     7.59686
     1.26199     7.64814
     1.26699     7.70744
     1.27199     7.77449
     1.27699     7.84896
     1.28199     7.93047
     1.28699     8.01863
     1.29199     8.11301
     1.29699     8.21317
     1.30199     8.31860
     1.30699     8.42882
     1.31199     8.54329
     1.31699     8.66148
     1.32199     8.78281
     1.32699     8.90673
     1.33199     9.03266
     1.33699     9.16001
     1.34199     9.28820
     1.34699     9.41664
     1.35199     9.54475
     1.35699     9.67197
     1.36199     9.79773
     1.36699     9.92149
     1.37199    10.04270
     1.37699    10.16087
     1.38199    10.27551
     1.38699    10.38614
     1.39199    10.49234
     1.39699    10.59369
     1.40199    10.68983
     1.40699    10.78041
     1.41199    10.86513
     1.41699    10.94371
     1.42199    11.01595
     1.42699    11.08163
     1.43199    11.14062
     1.43699    11.19281
     1.44199    11.23813
     1.44699    11.27657
     1.45199    11.30813
     1.45699    11.33287
     1.46199    11.35091
     1.46699    11.36236
     1.47199    11.36742
     1.47699    11.36629
     1.48199    11.35922
     1.48699    11.34650
     1.49199    11.32844
     1.49699    11.30538
     1.50199    11.27769
     1.50699    11.24576
     1.51199    11.21001
     1.51699    11.17086
     1.52199    11.12877
     1.52699    11.08419
     1.53199    11.03759
     1.53699    10.98944
     1.54199    10.94022
     1.54699    10.89040
     1.55199    10.84044
     1.55699    10.79083
     1.56199    10.74199
     1.56699    10.69438
     1.57199    10.64841
     1.57699    10.60448
     1.58199    10.56298
     1.58699    10.52425
     1.59199    10.48863
     1.59699    10.45642
     1.60199    10.42788
     1.60699    10.40324
     1.61199    10.38270
     1.61699    10.36644
     1.62199    10.35458
     1.62699    10.34720
     1.63199    10.34437
     1.63699    10.34609
     1.64199    10.35235
     1.64699    10.36308
     1.65199    10.37819
     1.65699    10.39755
     1.66199    10.42098
     1.66699    10.44828
     1.67199    10.47923
     1.67699    10.51356
     1.68199    10.55097
     1.68699    10.59116
     1.69199    10.63377
     1.69699    10.67845
     1.70199    10.72481
     1.70699    10.77247
     1.71199    10.82100
     1.71699    10.87000
     1.72199    10.91903
     1.72699    10.96767
     1.73199    11.01549
     1.73699    11.06205
     1.74199    11.10693
     1.74699    11.14972
     1.75199    11.19002
     1.75699    11.22743
     1.76199    11.26158
     1.76699    11.29211
     1.77199    11.31869
     1.77699    11.34100
     1.78199    11.35876
     1.78699    11.37172
     1.79199    11.37963
     1.79699    11.38230
     1.80199    11.37956
     1.80699    11.37127
     1.81199    11.35732
     1.81699    11.33765
     1.82199    11.31221
     1.82699    11.28099
     1.83199    11.24403
     1.83699    11.20138
     1.84199    11.15314
     1.84699    11.09942
     1.85199    11.04037
     1.85699    10.97617
     1.86199    10.90703
     1.86699    10.83318
     1.87199    10.75486
     1.87699    10.67235
     1.88199    10.58594
     1.88699    10.49594
     1.89199    10.40266
     1.89699    10.30643
     1.90199    10.20761
     1.90699    10.10652
     1.91199    10.00352
     1.91699     9.89897
     1.92199     9.79320
     1.92699     9.68657
     1.93199     9.57942
     1.93699     9.47206
     1.94199     9.36482
     1.94699     9.25801
     1.95199     9.15191
     1.95699     9.04680
     1.96199     8.94293
     1.96699     8.84054
     1.97199     8.73984
     1.97699     8.64102
     1.98199     8.54424
     1.98699     8.44965
     1.99199     8.35736
     1.99699     8.26747
     2.00199     8.18005
     2.00699     8.09512
     2.01199     8.01272
     2.01699     7.93283
     2.02199     7.85541
     2.02699     7.78042
     2.03199     7.70777
     2.03699     7.63737
     2.04199     7.56909
     2.04699     7.50280
     2.05199     7.43833
     2.05699     7.37553
     2.06199     7.31421
     2.06699     7.25417
     2.07199     7.19520
     2.07699     7.13709
     2.08199     7.07963
     2.08699     7.02259
     2.09199     6.96574
     2.09699     6.90885
     2.10199     6.85171
     2.10699     6.79409
     2.11199     6.73578
     2.11699     6.67657
     2.12199     6.61626
     2.12699     6.55466
     2.13199     6.49159
     2.13699     6.42690
     2.14199     6.36043
     2.14699     6.29205
     2.15199     6.22163
     2.15699     6.14909
     2.16199     6.07434
     2.16699     5.99732
     2.17199     5.91798
     2.17699     5.83629
     2.18199     5.75226
     2.18699     5.66589
     2.19199     5.57723
     2.19699     5.48631
     2.20199     5.39321
     2.20699     5.29803
     2.21199     5.20086
     2.21699     5.10183
     2.22199     5.00107
     2.22699     4.89875
     2.23199     4.79503
     2.23699     4.69009
     2.24199     4.58413
     2.24699     4.47734
     2.25199     4.36996
     2.25699     4.26219
     2.26199     4.15427
     2.26699     4.04645
     2.27199     3.93895
     2.27699     3.83204
     2.28199     3.72595
     2.28699     3.62095
     2.29199     3.51729
     2.29699     3.41523
     2.30199     3.31501
     2.30699     3.21688
     2.31199     3.12111
     2.31699     3.02792
     2.32199     2.93757
     2.32699     2.85028
     2.33199     2.76629
     2.33699     2.68582
     2.34199     2.60909
     2.34699     2.53631
     2.35199     2.46767
     2.35699     2.40338
     2.36199     2.34361
     2.36699     2.28855
     2.37199     2.23836
     2.37699     2.19320
     2.38199     2.15322
     2.38699     2.11855
     2.39199     2.08933
     2.39699     2.06568
     2.40199     2.04770
     2.40699     2.03549
     2.41199     2.02915
     2.41699     2.02876
     2.42199     2.03438
     2.42699     2.04607
     2.43199     2.06389
     2.43699     2.08788
     2.44199     2.11806
     2.44699     2.15445
     2.45199     2.19707
     2.45699     2.24592
     2.46199     2.30098
     2.46699     2.36224
     2.47199     2.42966
     2.47699     2.50322
     2.48199     2.58284
     2.48699     2.66849
     2.49199     2.76008
     2.49699     2.85754
     2.50199     2.96078
     2.50699     3.06970
     2.51199     3.18419
     2.51699     3.30414
     2.52199     3.42941
     2.52699     3.55986
     2.53199     3.69536
     2.53699     3.83575
     2.54199     3.98085
     2.54699     4.13051
     2.55199     4.28453
     2.55699     4.44272
     2.56199     4.60490
     2.56699     4.77085
     2.57199     4.94037
     2.57699     5.11322
     2.58199     5.28920
     2.58699     5.46806
     2.59199     5.64957
     2.59699     5.83350
     2.60199     6.01959
     2.60699     6.20759
     2.61199     6.39725
     2.61699     6.58832
     2.62199     6.78054
     2.62699     6.97365
     2.63199     7.16738
     2.63699     7.36149
     2.64199     7.55569
     2.64699     7.74975
     2.65199     7.94339
     2.65699     8.13636
     2.66199     8.32840
     2.66699     8.51927
     2.67199     8.70871
     2.67699     8.89648
     2.68199     9.08233
     2.68699     9.26604
     2.69199     9.44738
     2.69699     9.62611
     2.70199     9.80202
     2.70699     9.97490
     2.71199    10.14455
     2.71699    10.31076
     2.72199    10.47335
     2.72699    10.63213
     2.73199    10.78694
     2.73699    10.93761
     2.74199    11.08399
     2.74699    11.22592
     2.75199    11.36327
     2.75699    11.49592
     2.76199    11.62375
     2.76699    11.74666
     2.77199    11.86455
     2.77699    11.97734
     2.78199    12.08495
     2.78699    12.18733
     2.79199    12.28443
     2.79699    12.37622
     2.80199    12.46266
     2.80699    12.54376
     2.81199    12.61951
     2.81699    12.68993
     2.82199    12.75506
     2.82699    12.81494
     2.83199    12.86962
     2.83699    12.91919
     2.84199    12.96373
     2.84699    13.00335
     2.85199    13.03816
     2.85699    13.06830
     2.86199    13.09391
     2.86699    13.11517
     2.87199    13.13225
     2.87699    13.14535
     2.88199    13.15467
     2.88699    13.16045
     2.89199    13.16291
     2.89699    13.16231
     2.90199    13.15891
     2.90699    13.15299
     2.91199    13.14484
     2.91699    13.13475
     2.92199    13.12304
     2.92699    13.11003
     2.93199    13.09603
     2.93699    13.08139
     2.94199    13.06643
     2.94699    13.05150
     2.95199    13.03695
     2.95699    13.02312
     2.96199    13.01034
     2.96699    12.99896
     2.97199    12.98932
     2.97699    12.98174
     2.98199    12.97655
     2.98699    12.97406
     2.99199    12.97457
     2.99699    12.97836
     3.00199    12.98570
     3.00699    12.99685
     3.01199    13.01204
     3.01699    13.03149
     3.02199    13.05537
     3.02699    13.08387
     3.03199    13.11712
     3.03699    13.15523
     3.04199    13.19829
     3.04699    13.24636
     3.05199    13.29946
     3.05699    13.35759
     3.06199    13.42071
     3.06699    13.48876
     3.07199    13.56163
     3.07699    13.63921
     3.08199    13.72131
     3.08699    13.80776
     3.09199    13.89832
     3.09699    13.99275
     3.10199    14.09076
     3.10699    14.19204
     3.11199    14.29626
     3.11699    14.40306
     3.12199    14.51205
     3.12699    14.62285
     3.13199    14.73502
     3.13699    14.84813
     3.14199    14.96174
     3.14699    15.07539
     3.15199    15.18861
     3.15699    15.30093
     3.16199    15.41188
     3.16699    15.52099
     3.17199    15.62779
     3.17699    15.73182
     3.18199    15.83262
     3.18699    15.92976
     3.19199    16.02281
     3.19699    16.11137
     3.20199    16.19505
     3.20699    16.27350
     3.21199    16.34636
     3.21699    16.41334
     3.22199    16.47416
     3.22699    16.52856
     3.23199    16.57634
     3.23699    16.61731
     3.24199    16.65132
     3.24699    16.67828
     3.25199    16.69811
     3.25699    16.71077
     3.26199    16.71628
     3.26699    16.71466
     3.27199    16.70601
     3.27699    16.69043
     3.28199    16.66807
     3.28699    16.63913
     3.29199    16.60381
     3.29699    16.56237
     3.30199    16.51508
     3.30699    16.46225
     3.31199    16.40420
     3.31699    16.34130
     3.32199    16.27390
     3.32699    16.20240
     3.33199    16.12719
     3.33699    16.04869
     3.34199    15.96733
     3.34699    15.88351
     3.35199    15.79767
     3.35699    15.71023
     3.36199    15.62161
     3.36699    15.53223
     3.37199    15.44246
     3.37699    15.35271
     3.38199    15.26334
     3.38699    15.17470
     3.39199    15.08710
     3.39699    15.00086
     3.40199    14.91624
     3.40699    14.83349
     3.41199    14.75282
     3.41699    14.67441
     3.42199    14.59840
     3.42699    14.52491
     3.43199    14.45402
     3.43699    14.38577
     3.44199    14.32015
     3.44699    14.25714
     3.45199    14.19668
     3.45699    14.13864
     3.46199    14.08291
     3.46699    14.02931
     3.47199    13.97764
     3.47699    13.92766
     3.48199    13.87912
     3.48699    13.83173
     3.49199    13.78518
     3.49699    13.73913
     3.50199    13.69325
     3.50699    13.64715
     3.51199    13.60047
     3.51699    13.55281
     3.52199    13.50377
     3.52699    13.45296
     3.53199    13.39997
     3.53699    13.34441
     3.54199    13.28587
     3.54699    13.22398
     3.55199    13.15835
     3.55699    13.08862
     3.56199    13.01446
     3.56699    12.93552
     3.57199    12.85151
     3.57699    12.76215
     3.58199    12.66718
     3.58699    12.56636
     3.59199    12.45952
     3.59699    12.34647
     3.60199    12.22707
     3.60699    12.10124
     3.61199    11.96889
     3.61699    11.82999
     3.62199    11.68454
     3.62699    11.53257
     3.63199    11.37414
     3.63699    11.20936
     3.64199    11.03835
     3.64699    10.86128
     3.65199    10.67834
     3.65699    10.48976
     3.66199    10.29578
     3.66699    10.09668
     3.67199     9.89276
     3.67699     9.68434
     3.68199     9.47176
     3.68699     9.25539
     3.69199     9.03559
     3.69699     8.81276
     3.70199     8.58729
     3.70699     8.35961
     3.71199     8.13011
     3.71699     7.89921
     3.72199     7.66735
     3.72699     7.43494
     3.73199     7.20240
     3.73699     6.97013
     3.74199     6.73855
     3.74699     6.50806
     3.75199     6.27904
     3.75699     6.05186
     3.76199     5.82690
     3.76699     5.60449
     3.77199     5.38496
     3.77699     5.16863
     3.78199     4.95580
     3.78699     4.74673
     3.79199     4.54169
     3.79699     4.34091
     3.80199     4.14460
     3.80699     3.95296
     3.81199     3.76616
     3.81699     3.58435
     3.82199     3.40766
     3.82699     3.23620
     3.83199     3.07006
     3.83699     2.90931
     3.84199     2.75400
     3.84699     2.60416
     3.85199     2.45981
     3.85699     2.32094
     3.86199     2.18753
     3.86699     2.05954
     3.87199     1.93694
     3.87699     1.81964
     3.88199     1.70758
     3.88699     1.60068
     3.89199     1.49882
     3.89699     1.40191
     3.90199     1.30983
     3.90699     1.22246
     3.91199     1.13966
     3.91699     1.06131
     3.92199     0.98726
     3.92699     0.91736
     3.93199     0.85148
     3.93699     0.78945
     3.94199     0.73114
     3.94699     0.67639
     3.95199     0.62506
     3.95699     0.57698
     3.96199     0.53201
     3.96699     0.49001
     3.97199     0.45082
     3.97699     0.41431
     3.98199     0.38034
     3.98699     0.34876
     3.99199     0.31946
     3.99699     0.29229
     4.00199     0.26714
     4.00699     0.24388
     4.01199     0.22240
     4.01699     0.20259
     4.02199     0.18434
     4.02699     0.16755
     4.03199     0.15212
     4.03699     0.13795
     4.04199     0.12497
     4.04699     0.11309
     4.05199     0.10222
     4.05699     0.09229
     4.06199     0.08323
     4.06699     0.07498
     4.07199     0.06748
     4.07699     0.06066
     4.08199     0.05446
     4.08699     0.04885
     4.09199     0.04376
     4.09699     0.03916
     4.10199     0.03501
     4.10699     0.03126
     4.11199     0.02788
     4.11699     0.02484
     4.12199     0.02211
     4.12699     0.01965
     4.13199     0.01745
     4.13699     0.01548
     4.14199     0.01372
     4.14699     0.01214
     4.15199     0.01073
     4.15699     0.00948
     4.16199     0.00836
     4.16699     0.00737
     4.17199     0.00648
     4.17699     0.00570
     4.18199     0.00501
     4.18699     0.00439
     4.19199     0.00385
     4.19699     0.00337
     4.20199     0.00294
     4.20699     0.00257
     4.21199     0.00224
     4.21699     0.00195
     4.22199     0.00170
     4.22699     0.00148
     4.23199     0.00128
     4.23699     0.00111
